X,Y,Depth
343956.5552,4483168.4164,2.6751
343956.5552,4483168.2164,2.7767
343956.5552,4483168.0164,2.8749
343956.5552,4483167.8164,2.8983
343956.5552,4483167.6164,2.9683
343956.5552,4483167.4164,2.9786
343956.5552,4483167.2164,2.9941
343956.5552,4483167.0164,2.9605
343956.5552,4483166.8164,2.9424
343956.5552,4483166.6164,2.9105
343956.5552,4483166.4164,2.8844
343956.7552,4483178.6164,2.1331
343956.7552,4483178.4164,2.1188
343956.7552,4483178.2164,2.1014
343956.7552,4483178.0164,2.0897
343956.7552,4483177.8164,2.0794
343956.7552,4483177.6164,2.0682
343956.7552,4483177.4164,2.0596
343956.7552,4483177.2164,2.0281
343956.7552,4483177.0164,2.0198
343956.7552,4483176.8164,1.9877
343956.7552,4483176.6164,1.9723
343956.7552,4483176.4164,1.9541
343956.7552,4483176.2164,1.9425
343956.7552,4483176.0164,1.9117
343956.7552,4483175.8164,1.9001
343956.7552,4483175.6164,1.8793
343956.7552,4483175.4164,1.8695
343956.7552,4483175.2164,1.8852
343956.7552,4483175.0164,1.8998
343956.7552,4483174.8164,1.9191
343956.7552,4483174.6164,1.9384
343956.7552,4483174.4164,1.9532
343956.7552,4483174.2164,1.9657
343956.7552,4483174.0164,1.9833
343956.7552,4483173.8164,1.9987
343956.7552,4483173.6164,2.0182
343956.7552,4483173.4164,2.037
343956.7552,4483173.2164,2.0694
343956.7552,4483173.0164,2.0918
343956.7552,4483172.8164,2.1362
343956.7552,4483172.6164,2.1782
343956.7552,4483172.4164,2.2015
343956.7552,4483172.2164,2.2478
343956.7552,4483172.0164,2.2386
343956.7552,4483171.8164,2.2572
343956.7552,4483171.6164,2.2744
343956.7552,4483171.4164,2.2647
343956.7552,4483171.2164,2.2873
343956.7552,4483171.0164,2.2943
343956.7552,4483170.8164,2.2973
343956.7552,4483170.6164,2.3088
343956.7552,4483170.4164,2.3178
343956.7552,4483170.2164,2.3346
343956.7552,4483170.0164,2.3772
343956.7552,4483169.8164,2.3959
343956.7552,4483169.6164,2.3706
343956.7552,4483169.4164,2.37
343956.7552,4483169.2164,2.3552
343956.7552,4483169.0164,2.4891
343956.7552,4483168.8164,2.5197
343956.7552,4483168.6164,2.568
343956.7552,4483168.4164,2.6017
343956.7552,4483168.2164,2.7659
343956.7552,4483168.0164,2.8576
343956.7552,4483167.8164,2.8916
343956.7552,4483167.6164,2.957
343956.7552,4483167.4164,2.9778
343956.7552,4483167.2164,3.0042
343956.7552,4483167.0164,2.9934
343956.7552,4483166.8164,2.9805
343956.7552,4483166.6164,2.9242
343956.7552,4483166.4164,2.8894
343956.7552,4483166.2164,2.8476
343956.7552,4483166.0164,2.7682
343956.9552,4483178.8164,2.2173
343956.9552,4483178.6164,2.1572
343956.9552,4483178.4164,2.1438
343956.9552,4483178.2164,2.1304
343956.9552,4483178.0164,2.108
343956.9552,4483177.8164,2.0955
343956.9552,4483177.6164,2.0903
343956.9552,4483177.4164,2.0714
343956.9552,4483177.2164,2.0373
343956.9552,4483177.0164,2.0213
343956.9552,4483176.8164,2.0013
343956.9552,4483176.6164,1.9836
343956.9552,4483176.4164,1.9665
343956.9552,4483176.2164,1.9447
343956.9552,4483176.0164,1.9276
343956.9552,4483175.8164,1.9175
343956.9552,4483175.6164,1.8999
343956.9552,4483175.4164,1.8868
343956.9552,4483175.2164,1.8994
343956.9552,4483175.0164,1.9162
343956.9552,4483174.8164,1.9289
343956.9552,4483174.6164,1.9481
343956.9552,4483174.4164,1.9669
343956.9552,4483174.2164,1.9743
343956.9552,4483174.0164,2.0011
343956.9552,4483173.8164,2.0087
343956.9552,4483173.6164,2.0203
343956.9552,4483173.4164,2.041
343956.9552,4483173.2164,2.0691
343956.9552,4483173.0164,2.088
343956.9552,4483172.8164,2.111
343956.9552,4483172.6164,2.1437
343956.9552,4483172.4164,2.1651
343956.9552,4483172.2164,2.1656
343956.9552,4483172.0164,2.2105
343956.9552,4483171.8164,2.2175
343956.9552,4483171.6164,2.2038
343956.9552,4483171.4164,2.2234
343956.9552,4483171.2164,2.2428
343956.9552,4483171.0164,2.2413
343956.9552,4483170.8164,2.2673
343956.9552,4483170.6164,2.299
343956.9552,4483170.4164,2.309
343956.9552,4483170.2164,2.3252
343956.9552,4483170.0164,2.3441
343956.9552,4483169.8164,2.3596
343956.9552,4483169.6164,2.3346
343956.9552,4483169.4164,2.3319
343956.9552,4483169.2164,2.3762
343956.9552,4483169.0164,2.5012
343956.9552,4483168.8164,2.5608
343956.9552,4483168.6164,2.57
343956.9552,4483168.4164,2.6173
343956.9552,4483168.2164,2.7662
343956.9552,4483168.0164,2.8368
343956.9552,4483167.8164,2.8679
343956.9552,4483167.6164,2.9364
343956.9552,4483167.4164,2.9489
343956.9552,4483167.2164,3.0224
343956.9552,4483167.0164,3.0184
343956.9552,4483166.8164,3.0084
343956.9552,4483166.6164,2.9908
343956.9552,4483166.4164,2.908
343956.9552,4483166.2164,2.8516
343956.9552,4483166.0164,2.7825
343956.9552,4483165.8164,2.7132
343956.9552,4483165.6164,2.5149
343957.1552,4483179.2164,2.316
343957.1552,4483179.0164,2.2706
343957.1552,4483178.8164,2.2528
343957.1552,4483178.6164,2.1977
343957.1552,4483178.4164,2.1824
343957.1552,4483178.2164,2.1667
343957.1552,4483178.0164,2.1397
343957.1552,4483177.8164,2.1242
343957.1552,4483177.6164,2.1162
343957.1552,4483177.4164,2.1018
343957.1552,4483177.2164,2.0448
343957.1552,4483177.0164,2.0397
343957.1552,4483176.8164,2.0178
343957.1552,4483176.6164,2.0068
343957.1552,4483176.4164,1.9826
343957.1552,4483176.2164,1.9707
343957.1552,4483176.0164,1.9482
343957.1552,4483175.8164,1.9349
343957.1552,4483175.6164,1.918
343957.1552,4483175.4164,1.9107
343957.1552,4483175.2164,1.9167
343957.1552,4483175.0164,1.9365
343957.1552,4483174.8164,1.9497
343957.1552,4483174.6164,1.9662
343957.1552,4483174.4164,1.9808
343957.1552,4483174.2164,1.9922
343957.1552,4483174.0164,2.0091
343957.1552,4483173.8164,2.0093
343957.1552,4483173.6164,2.0219
343957.1552,4483173.4164,2.0373
343957.1552,4483173.2164,2.059
343957.1552,4483173.0164,2.0796
343957.1552,4483172.8164,2.0983
343957.1552,4483172.6164,2.1158
343957.1552,4483172.4164,2.1293
343957.1552,4483172.2164,2.1569
343957.1552,4483172.0164,2.1729
343957.1552,4483171.8164,2.1779
343957.1552,4483171.6164,2.1907
343957.1552,4483171.4164,2.2033
343957.1552,4483171.2164,2.2269
343957.1552,4483171.0164,2.2375
343957.1552,4483170.8164,2.2656
343957.1552,4483170.6164,2.3041
343957.1552,4483170.4164,2.2946
343957.1552,4483170.2164,2.3103
343957.1552,4483170.0164,2.3291
343957.1552,4483169.8164,2.3397
343957.1552,4483169.6164,2.3149
343957.1552,4483169.4164,2.3144
343957.1552,4483169.2164,2.4158
343957.1552,4483169.0164,2.4652
343957.1552,4483168.8164,2.561
343957.1552,4483168.6164,2.5857
343957.1552,4483168.4164,2.6144
343957.1552,4483168.2164,2.7555
343957.1552,4483168.0164,2.8338
343957.1552,4483167.8164,2.8521
343957.1552,4483167.6164,2.9181
343957.1552,4483167.4164,2.9343
343957.1552,4483167.2164,2.9742
343957.1552,4483167.0164,3.0072
343957.1552,4483166.8164,3.0009
343957.1552,4483166.6164,2.9928
343957.1552,4483166.4164,2.9067
343957.1552,4483166.2164,2.8587
343957.1552,4483166.0164,2.7778
343957.1552,4483165.8164,2.7285
343957.1552,4483165.6164,2.6023
343957.1552,4483165.4164,2.4149
343957.1552,4483165.2164,2.2879
343957.3552,4483179.4164,2.3857
343957.3552,4483179.2164,2.3683
343957.3552,4483179.0164,2.3112
343957.3552,4483178.8164,2.2956
343957.3552,4483178.6164,2.2615
343957.3552,4483178.4164,2.2352
343957.3552,4483178.2164,2.22
343957.3552,4483178.0164,2.1969
343957.3552,4483177.8164,2.1879
343957.3552,4483177.6164,2.1819
343957.3552,4483177.4164,2.1749
343957.3552,4483177.2164,2.0916
343957.3552,4483177.0164,2.0637
343957.3552,4483176.8164,2.0565
343957.3552,4483176.6164,2.0459
343957.3552,4483176.4164,2.0222
343957.3552,4483176.2164,2.0089
343957.3552,4483176.0164,1.9939
343957.3552,4483175.8164,1.9795
343957.3552,4483175.6164,1.9809
343957.3552,4483175.4164,1.9538
343957.3552,4483175.2164,1.9481
343957.3552,4483175.0164,1.96
343957.3552,4483174.8164,1.972
343957.3552,4483174.6164,1.9838
343957.3552,4483174.4164,1.9934
343957.3552,4483174.2164,2.0318
343957.3552,4483174.0164,2.0479
343957.3552,4483173.8164,2.0578
343957.3552,4483173.6164,2.0674
343957.3552,4483173.4164,2.0785
343957.3552,4483173.2164,2.0833
343957.3552,4483173.0164,2.095
343957.3552,4483172.8164,2.1101
343957.3552,4483172.6164,2.1097
343957.3552,4483172.4164,2.1224
343957.3552,4483172.2164,2.1451
343957.3552,4483172.0164,2.1591
343957.3552,4483171.8164,2.1774
343957.3552,4483171.6164,2.1913
343957.3552,4483171.4164,2.2047
343957.3552,4483171.2164,2.2198
343957.3552,4483171.0164,2.2412
343957.3552,4483170.8164,2.261
343957.3552,4483170.6164,2.2722
343957.3552,4483170.4164,2.2704
343957.3552,4483170.2164,2.2847
343957.3552,4483170.0164,2.2964
343957.3552,4483169.8164,2.3036
343957.3552,4483169.6164,2.2715
343957.3552,4483169.4164,2.3202
343957.3552,4483169.2164,2.4162
343957.3552,4483169.0164,2.396
343957.3552,4483168.8164,2.5414
343957.3552,4483168.6164,2.57
343957.3552,4483168.4164,2.6098
343957.3552,4483168.2164,2.6689
343957.3552,4483168.0164,2.7957
343957.3552,4483167.8164,2.822
343957.3552,4483167.6164,2.8745
343957.3552,4483167.4164,2.8867
343957.3552,4483167.2164,2.9598
343957.3552,4483167.0164,2.9572
343957.3552,4483166.8164,2.9499
343957.3552,4483166.6164,2.9424
343957.3552,4483166.4164,2.8989
343957.3552,4483166.2164,2.845
343957.3552,4483166.0164,2.7636
343957.3552,4483165.8164,2.7121
343957.3552,4483165.6164,2.6139
343957.3552,4483165.4164,2.5031
343957.3552,4483165.2164,2.3033
343957.3552,4483165.0164,2.1596
343957.3552,4483164.8164,2.1315
343957.5552,4483179.6164,2.4316
343957.5552,4483179.4164,2.4069
343957.5552,4483179.2164,2.3905
343957.5552,4483179.0164,2.3383
343957.5552,4483178.8164,2.3392
343957.5552,4483178.6164,2.2763
343957.5552,4483178.4164,2.2649
343957.5552,4483178.2164,2.2506
343957.5552,4483178.0164,2.2349
343957.5552,4483177.8164,2.2192
343957.5552,4483177.6164,2.2145
343957.5552,4483177.4164,2.2099
343957.5552,4483177.2164,2.1587
343957.5552,4483177.0164,2.0979
343957.5552,4483176.8164,2.0764
343957.5552,4483176.6164,2.0651
343957.5552,4483176.4164,2.0534
343957.5552,4483176.2164,2.0358
343957.5552,4483176.0164,2.0219
343957.5552,4483175.8164,2.0276
343957.5552,4483175.6164,2.0335
343957.5552,4483175.4164,2.0026
343957.5552,4483175.2164,1.9789
343957.5552,4483175.0164,1.9828
343957.5552,4483174.8164,1.996
343957.5552,4483174.6164,2.0095
343957.5552,4483174.4164,2.0222
343957.5552,4483174.2164,2.0655
343957.5552,4483174.0164,2.0795
343957.5552,4483173.8164,2.0903
343957.5552,4483173.6164,2.0995
343957.5552,4483173.4164,2.1062
343957.5552,4483173.2164,2.1081
343957.5552,4483173.0164,2.1112
343957.5552,4483172.8164,2.1179
343957.5552,4483172.6164,2.1297
343957.5552,4483172.4164,2.1402
343957.5552,4483172.2164,2.1549
343957.5552,4483172.0164,2.167
343957.5552,4483171.8164,2.1829
343957.5552,4483171.6164,2.1955
343957.5552,4483171.4164,2.2064
343957.5552,4483171.2164,2.2205
343957.5552,4483171.0164,2.237
343957.5552,4483170.8164,2.2509
343957.5552,4483170.6164,2.2438
343957.5552,4483170.4164,2.241
343957.5552,4483170.2164,2.2693
343957.5552,4483170.0164,2.261
343957.5552,4483169.8164,2.2602
343957.5552,4483169.6164,2.226
343957.5552,4483169.4164,2.3243
343957.5552,4483169.2164,2.3851
343957.5552,4483169.0164,2.4653
343957.5552,4483168.8164,2.5903
343957.5552,4483168.6164,2.5891
343957.5552,4483168.4164,2.6096
343957.5552,4483168.2164,2.6778
343957.5552,4483168.0164,2.7302
343957.5552,4483167.8164,2.8051
343957.5552,4483167.6164,2.8543
343957.5552,4483167.4164,2.8625
343957.5552,4483167.2164,2.939
343957.5552,4483167.0164,2.9346
343957.5552,4483166.8164,2.9229
343957.5552,4483166.6164,2.9075
343957.5552,4483166.4164,2.8661
343957.5552,4483166.2164,2.8254
343957.5552,4483166.0164,2.7557
343957.5552,4483165.8164,2.7001
343957.5552,4483165.6164,2.6056
343957.5552,4483165.4164,2.521
343957.5552,4483165.2164,2.4088
343957.5552,4483165.0164,2.179
343957.5552,4483164.8164,2.1188
343957.5552,4483164.6164,2.0228
343957.5552,4483164.4164,1.9016
343957.7552,4483179.8164,2.4696
343957.7552,4483179.6164,2.4719
343957.7552,4483179.4164,2.4471
343957.7552,4483179.2164,2.4329
343957.7552,4483179.0164,2.3873
343957.7552,4483178.8164,2.3767
343957.7552,4483178.6164,2.333
343957.7552,4483178.4164,2.3218
343957.7552,4483178.2164,2.3021
343957.7552,4483178.0164,2.2935
343957.7552,4483177.8164,2.2905
343957.7552,4483177.6164,2.2873
343957.7552,4483177.4164,2.2558
343957.7552,4483177.2164,2.2192
343957.7552,4483177.0164,2.1909
343957.7552,4483176.8164,2.1207
343957.7552,4483176.6164,2.1209
343957.7552,4483176.4164,2.0954
343957.7552,4483176.2164,2.0996
343957.7552,4483176.0164,2.1138
343957.7552,4483175.8164,2.0918
343957.7552,4483175.6164,2.0797
343957.7552,4483175.4164,2.0332
343957.7552,4483175.2164,2.0175
343957.7552,4483175.0164,2.0101
343957.7552,4483174.8164,2.019
343957.7552,4483174.6164,2.0389
343957.7552,4483174.4164,2.0506
343957.7552,4483174.2164,2.0945
343957.7552,4483174.0164,2.1031
343957.7552,4483173.8164,2.1216
343957.7552,4483173.6164,2.1255
343957.7552,4483173.4164,2.1324
343957.7552,4483173.2164,2.1336
343957.7552,4483173.0164,2.1341
343957.7552,4483172.8164,2.1353
343957.7552,4483172.6164,2.141
343957.7552,4483172.4164,2.1489
343957.7552,4483172.2164,2.1585
343957.7552,4483172.0164,2.1685
343957.7552,4483171.8164,2.1789
343957.7552,4483171.6164,2.1909
343957.7552,4483171.4164,2.2
343957.7552,4483171.2164,2.2174
343957.7552,4483171.0164,2.2243
343957.7552,4483170.8164,2.2363
343957.7552,4483170.6164,2.237
343957.7552,4483170.4164,2.2333
343957.7552,4483170.2164,2.2263
343957.7552,4483170.0164,2.2182
343957.7552,4483169.8164,2.2297
343957.7552,4483169.6164,2.2556
343957.7552,4483169.4164,2.3457
343957.7552,4483169.2164,2.4105
343957.7552,4483169.0164,2.4299
343957.7552,4483168.8164,2.5623
343957.7552,4483168.6164,2.5676
343957.7552,4483168.4164,2.5969
343957.7552,4483168.2164,2.6247
343957.7552,4483168.0164,2.6457
343957.7552,4483167.8164,2.6638
343957.7552,4483167.6164,2.6731
343957.7552,4483167.4164,2.7149
343957.7552,4483167.2164,2.7076
343957.7552,4483167.0164,2.7361
343957.7552,4483166.8164,2.7187
343957.7552,4483166.6164,2.6969
343957.7552,4483166.4164,2.6153
343957.7552,4483166.2164,2.5797
343957.7552,4483166.0164,2.5011
343957.7552,4483165.8164,2.4336
343957.7552,4483165.6164,2.3614
343957.7552,4483165.4164,2.2976
343957.7552,4483165.2164,2.2086
343957.7552,4483165.0164,2.1368
343957.7552,4483164.8164,2.0638
343957.7552,4483164.6164,1.9904
343957.7552,4483164.4164,1.9189
343957.7552,4483164.2164,1.8504
343957.7552,4483164.0164,1.7707
343957.9552,4483180.0164,2.5194
343957.9552,4483179.8164,2.4922
343957.9552,4483179.6164,2.4948
343957.9552,4483179.4164,2.4682
343957.9552,4483179.2164,2.4618
343957.9552,4483179.0164,2.4167
343957.9552,4483178.8164,2.4081
343957.9552,4483178.6164,2.3593
343957.9552,4483178.4164,2.3531
343957.9552,4483178.2164,2.3412
343957.9552,4483178.0164,2.3297
343957.9552,4483177.8164,2.3272
343957.9552,4483177.6164,2.3236
343957.9552,4483177.4164,2.3189
343957.9552,4483177.2164,2.2562
343957.9552,4483177.0164,2.2387
343957.9552,4483176.8164,2.2143
343957.9552,4483176.6164,2.175
343957.9552,4483176.4164,2.1583
343957.9552,4483176.2164,2.1478
343957.9552,4483176.0164,2.1329
343957.9552,4483175.8164,2.138
343957.9552,4483175.6164,2.1029
343957.9552,4483175.4164,2.0886
343957.9552,4483175.2164,2.0424
343957.9552,4483175.0164,2.0416
343957.9552,4483174.8164,2.0537
343957.9552,4483174.6164,2.062
343957.9552,4483174.4164,2.0724
343957.9552,4483174.2164,2.1192
343957.9552,4483174.0164,2.1209
343957.9552,4483173.8164,2.1367
343957.9552,4483173.6164,2.1437
343957.9552,4483173.4164,2.1413
343957.9552,4483173.2164,2.1419
343957.9552,4483173.0164,2.1409
343957.9552,4483172.8164,2.1401
343957.9552,4483172.6164,2.1413
343957.9552,4483172.4164,2.1474
343957.9552,4483172.2164,2.1496
343957.9552,4483172.0164,2.1578
343957.9552,4483171.8164,2.1664
343957.9552,4483171.6164,2.1781
343957.9552,4483171.4164,2.191
343957.9552,4483171.2164,2.2082
343957.9552,4483171.0164,2.2212
343957.9552,4483170.8164,2.2299
343957.9552,4483170.6164,2.2365
343957.9552,4483170.4164,2.2371
343957.9552,4483170.2164,2.2286
343957.9552,4483170.0164,2.2205
343957.9552,4483169.8164,2.219
343957.9552,4483169.6164,2.2869
343957.9552,4483169.4164,2.3285
343957.9552,4483169.2164,2.383
343957.9552,4483169.0164,2.3962
343957.9552,4483168.8164,2.5248
343957.9552,4483168.6164,2.5291
343957.9552,4483168.4164,2.5491
343957.9552,4483168.2164,2.6026
343957.9552,4483168.0164,2.627
343957.9552,4483167.8164,2.6293
343957.9552,4483167.6164,2.6296
343957.9552,4483167.4164,2.6754
343957.9552,4483167.2164,2.6591
343957.9552,4483167.0164,2.6445
343957.9552,4483166.8164,2.6711
343957.9552,4483166.6164,2.6491
343957.9552,4483166.4164,2.5653
343957.9552,4483166.2164,2.5269
343957.9552,4483166.0164,2.4579
343957.9552,4483165.8164,2.4551
343957.9552,4483165.6164,2.3909
343957.9552,4483165.4164,2.3174
343957.9552,4483165.2164,2.2382
343957.9552,4483165.0164,2.1748
343957.9552,4483164.8164,2.1099
343957.9552,4483164.6164,2.0435
343957.9552,4483164.4164,1.9819
343957.9552,4483164.2164,1.8996
343957.9552,4483164.0164,1.8132
343957.9552,4483163.8164,1.8198
343958.1552,4483180.2164,2.5577
343958.1552,4483180.0164,2.5638
343958.1552,4483179.8164,2.5364
343958.1552,4483179.6164,2.5388
343958.1552,4483179.4164,2.5179
343958.1552,4483179.2164,2.4936
343958.1552,4483179.0164,2.4667
343958.1552,4483178.8164,2.4618
343958.1552,4483178.6164,2.4147
343958.1552,4483178.4164,2.4102
343958.1552,4483178.2164,2.3987
343958.1552,4483178.0164,2.388
343958.1552,4483177.8164,2.4173
343958.1552,4483177.6164,2.4169
343958.1552,4483177.4164,2.3828
343958.1552,4483177.2164,2.3617
343958.1552,4483177.0164,2.3297
343958.1552,4483176.8164,2.2941
343958.1552,4483176.6164,2.2605
343958.1552,4483176.4164,2.2628
343958.1552,4483176.2164,2.2216
343958.1552,4483176.0164,2.2052
343958.1552,4483175.8164,2.1896
343958.1552,4483175.6164,2.1908
343958.1552,4483175.4164,2.1306
343958.1552,4483175.2164,2.0956
343958.1552,4483175.0164,2.1039
343958.1552,4483174.8164,2.0864
343958.1552,4483174.6164,2.0951
343958.1552,4483174.4164,2.0967
343958.1552,4483174.2164,2.141
343958.1552,4483174.0164,2.1435
343958.1552,4483173.8164,2.1558
343958.1552,4483173.6164,2.1511
343958.1552,4483173.4164,2.1519
343958.1552,4483173.2164,2.162
343958.1552,4483173.0164,2.1602
343958.1552,4483172.8164,2.1562
343958.1552,4483172.6164,2.1521
343958.1552,4483172.4164,2.1555
343958.1552,4483172.2164,2.1522
343958.1552,4483172.0164,2.1576
343958.1552,4483171.8164,2.1636
343958.1552,4483171.6164,2.175
343958.1552,4483171.4164,2.186
343958.1552,4483171.2164,2.2035
343958.1552,4483171.0164,2.2178
343958.1552,4483170.8164,2.2312
343958.1552,4483170.6164,2.2319
343958.1552,4483170.4164,2.2259
343958.1552,4483170.2164,2.2357
343958.1552,4483170.0164,2.2186
343958.1552,4483169.8164,2.2869
343958.1552,4483169.6164,2.3252
343958.1552,4483169.4164,2.3239
343958.1552,4483169.2164,2.3718
343958.1552,4483169.0164,2.381
343958.1552,4483168.8164,2.496
343958.1552,4483168.6164,2.5099
343958.1552,4483168.4164,2.5189
343958.1552,4483168.2164,2.5805
343958.1552,4483168.0164,2.5883
